"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o12374158","2016-10-15","16:06","","","85","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12373336","2016-10-15","13:55","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12373341","2016-10-15","12:00","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12372161","2016-10-15","11:03","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12370717","2016-10-14","20:07","","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12370019","2016-10-14","17:57","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12369315","2016-10-14","16:50","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12366693","2016-10-14","14:08","","","92","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12364348","2016-10-14","12:04","","","179","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12361636","2016-10-14","10:08","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12359734","2016-10-14","08:11","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12356921","2016-10-14","00:08","","","38","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12355177","2016-10-13","22:12","","","126","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12354023","2016-10-13","20:01","","","166","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12352419","2016-10-13","18:02","","","135","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12350025","2016-10-13","16:09","127","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12347164","2016-10-13","14:12","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12343864","2016-10-13","12:06","","","167","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12340593","2016-10-13","10:11","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12338168","2016-10-13","08:18","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12334589","2016-10-13","00:12","","","59","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12333921","2016-10-12","22:16","","","150","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12330284","2016-10-12","18:07","","","163","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12327536","2016-10-12","16:06","","","98","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12327533","2016-10-12","16:06","","","180","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12324393","2016-10-12","14:22","","","142","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12316871","2016-10-12","10:22","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12314643","2016-10-12","08:27","","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12310341","2016-10-11","22:45","","","30","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12308401","2016-10-11","20:01","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12306453","2016-10-11","18:06","","","79","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12303994","2016-10-11","16:09","","","69","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12301162","2016-10-11","14:08","","","69","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12297988","2016-10-11","12:10","","","38","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12294585","2016-10-11","10:17","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12292661","2016-10-11","09:00","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12252255","2016-10-07","16:03","","","37","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12250221","2016-10-07","14:11","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12248215","2016-10-07","12:34","","","110","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12245039","2016-10-07","10:04","","","3","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12243210","2016-10-07","08:15","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12239777","2016-10-06","22:10","","","130","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12238612","2016-10-06","20:08","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12236981","2016-10-06","18:04","","","114","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12234644","2016-10-06","16:08","133","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12231832","2016-10-06","14:10","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12228368","2016-10-06","12:07","","","165","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12224848","2016-10-06","10:06","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12222697","2016-10-06","08:26","","","16","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12219127","2016-10-06","00:10","","","63","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12218388","2016-10-05","22:09","","","167","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12217016","2016-10-05","20:07","","","115","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12215021","2016-10-05","18:10","","","174","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12212350","2016-10-05","16:06","","","223","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12209782","2016-10-05","14:29","","","177","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12206103","2016-10-05","12:24","","","141","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12202026","2016-10-05","10:12","","","107","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12195322","2016-10-04","22:07","","","118","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12193787","2016-10-04","20:09","Is my textbook on Reserves?","","159","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12191757","2016-10-04","18:07","","","146","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12189003","2016-10-04","16:08","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12185633","2016-10-04","14:09","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12182591","2016-10-04","12:34","","","172","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12177787","2016-10-04","10:04","","","83","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12176472","2016-10-04","09:22","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12170740","2016-10-04","00:11","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12167891","2016-10-03","20:14","","","184","","Circulation Student","Head Count - Main","NP Campus Website","blank","blank","blank"
"o12164159","2016-10-03","18:12","","","142","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12160885","2016-10-03","16:24","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12158144","2016-10-03","15:06","","","132","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12147800","2016-10-03","10:07","","","80","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12147787","2016-10-03","10:07","8 am count","","15","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12140800","2016-10-03","00:10","","","28","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12140315","2016-10-02","22:21","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12139291","2016-10-02","20:07","","","119","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12138199","2016-10-02","18:00","","","145","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12137201","2016-10-02","16:12","","","159","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12136006","2016-10-02","14:01","","","116","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12135376","2016-10-02","12:15","","","26","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12134049","2016-10-01","20:03","","","38","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12133707","2016-10-01","18:16","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12132946","2016-10-01","16:08","","","103","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12132162","2016-10-01","14:10","","","89","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12131342","2016-10-01","12:08","","","36","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12130677","2016-10-01","10:01","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12129463","2016-09-30","20:01","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12128859","2016-09-30","18:04","","","55","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12124857","2016-09-30","14:57","","","87","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12120910","2016-09-30","12:13","","","143","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o12092312","2016-09-30","08:18","","","12","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
