"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o16123145","2017-06-19","16:00","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16115428","2017-06-18","18:05","0","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16110700","2017-06-16","15:54","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16105521","2017-06-15","20:23","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16101361","2017-06-15","14:15","3","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16099542","2017-06-15","12:12","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16096127","2017-06-14","20:02","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16095340","2017-06-14","18:25","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16093444","2017-06-14","15:58","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16091511","2017-06-14","13:58","2","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16090038","2017-06-14","12:30","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16081780","2017-06-13","14:24","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16075729","2017-06-12","20:05","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16074882","2017-06-12","18:21","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16073149","2017-06-12","16:12","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16071103","2017-06-12","14:17","2","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16065781","2017-06-11","18:00","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16065649","2017-06-11","17:10","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16064879","2017-06-11","12:21","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16060860","2017-06-09","15:48","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16059889","2017-06-09","14:11","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16058620","2017-06-09","12:05","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16055826","2017-06-08","20:08","0","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16052080","2017-06-08","14:03","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16050902","2017-06-08","12:31","3","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16019366","2017-06-07","20:01","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16018686","2017-06-07","18:07","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16017364","2017-06-07","16:10","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16015959","2017-06-07","14:26","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16010234","2017-06-06","20:03","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o16009388","2017-06-06","18:06","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15981182","2017-06-01","20:09","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15972668","2017-05-31","20:08","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15806002","2017-05-26","16:21","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15750214","2017-05-19","20:14","","0","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15749944","2017-05-19","18:10","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15749634","2017-05-19","17:09","","5","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15747816","2017-05-19","13:54","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15745821","2017-05-19","09:56","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15745375","2017-05-19","08:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15744951","2017-05-19","00:01","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15744690","2017-05-18","22:12","","","68","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15744262","2017-05-18","20:16","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15743663","2017-05-18","18:17","","","70","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15739482","2017-05-18","11:58","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15738541","2017-05-18","10:26","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15737888","2017-05-18","08:22","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15735865","2017-05-17","22:11","","","67","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15735502","2017-05-17","20:46","","","75","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15734527","2017-05-17","18:12","","","87","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15733213","2017-05-17","16:04","","","92","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15730206","2017-05-17","12:04","","","78","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15728894","2017-05-17","09:57","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15728431","2017-05-17","08:13","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15727445","2017-05-17","00:02","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15727043","2017-05-16","22:05","","","63","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15726429","2017-05-16","19:58","","","61","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15725773","2017-05-16","18:14","","","67","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15724467","2017-05-16","16:10","","","72","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15722545","2017-05-16","14:06","","","83","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15720859","2017-05-16","12:05","","","43","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15718277","2017-05-16","08:15","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15717516","2017-05-16","00:06","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15717009","2017-05-15","22:05","","","87","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15716292","2017-05-15","20:07","","","84","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15715479","2017-05-15","18:14","","","79","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15713654","2017-05-15","16:08","","","108","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15711232","2017-05-15","14:29","","","127","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15707156","2017-05-15","10:44","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15705390","2017-05-15","08:27","","8","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15704668","2017-05-15","00:15","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15704247","2017-05-14","21:56","","","92","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15703864","2017-05-14","20:06","","","80","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15703467","2017-05-14","18:07","","","73","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15703165","2017-05-14","16:05","","","88","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15702805","2017-05-14","14:04","","","95","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15702625","2017-05-14","12:19","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15702173","2017-05-13","20:06","","","31","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15702016","2017-05-13","18:02","","","71","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15701725","2017-05-13","16:12","","","83","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15701454","2017-05-13","14:35","","","100","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15701000","2017-05-13","12:22","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15700707","2017-05-13","10:00","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15700360","2017-05-12","20:40","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15700126","2017-05-12","18:39","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15697660","2017-05-12","14:06","","","76","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15695167","2017-05-12","10:12","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15694492","2017-05-12","08:12","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15693902","2017-05-12","00:01","","","40","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o15693446","2017-05-11","22:05","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
